idclientecrm,monto_total1,monto_total2,monto_total3,monto_total4,monto_total5,contratado Super Destacado1,contratado Super Destacado2,contratado Super Destacado3,contratado Super Destacado4,contratado Super Destacado5,contratado Destacado1,contratado Destacado2,contratado Destacado3,contratado Destacado4,contratado Destacado5,contratado Simple1,contratado Simple2,contratado Simple3,contratado Simple4,contratado Simple5,contratado Desarrollo Super Destacado1,contratado Desarrollo Super Destacado2,contratado Desarrollo Super Destacado3,contratado Desarrollo Super Destacado4,contratado Desarrollo Super Destacado5,contratado Desarrollo Destacado1,contratado Desarrollo Destacado2,contratado Desarrollo Destacado3,contratado Desarrollo Destacado4,contratado Desarrollo Destacado5,contratado Desarrollo Simple1,contratado Desarrollo Simple2,contratado Desarrollo Simple3,contratado Desarrollo Simple4,contratado Desarrollo Simple5,contratado freemium1,contratado freemium2,contratado freemium3,contratado freemium4,contratado freemium5,Lead Venta1,Lead Venta2,Lead Venta3,Lead Venta4,Lead Venta5,Lead Alquiler1,Lead Alquiler2,Lead Alquiler3,Lead Alquiler4,Lead Alquiler5,Lead Alquiler temporal1,Lead Alquiler temporal2,Lead Alquiler temporal3,Lead Alquiler temporal4,Lead Alquiler temporal5
47182482,424.0,299.0,299.0,299.0,299.0,2.0,2.0,2.0,2.0,2.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,5.0,12.0,2.0,8.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
47182789,299.0,299.0,299.0,299.0,299.0,2.0,2.0,2.0,2.0,2.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,33.0,31.0,29.0,32.0,54.0,34.0,44.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0
47182832,0.0,299.0,299.0,299.0,299.0,2.0,2.0,2.0,2.0,0.0,40.0,40.0,40.0,40.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,36.0,62.0,6.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47183449,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,7.0,11.0,14.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0
47183509,198.0,179.0,179.0,179.0,0.0,3.0,3.0,3.0,0.0,0.0,5.0,5.0,5.0,0.0,20.0,70.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47183546,399.0,399.0,399.0,399.0,399.0,12.0,12.0,12.0,12.0,12.0,20.0,20.0,20.0,20.0,20.0,10100.0,10100.0,10100.0,10100.0,10100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.0,19.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47183716,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,10.0,10.0,10.0,15.0,10.0,80.0,80.0,80.0,110.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,6.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0
47183829,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,0.0,75.0,75.0,75.0,75.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,2.0,2.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
47183966,0.0,299.0,299.0,299.0,299.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47184086,125.0,125.0,125.0,88.0,88.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47184320,299.0,299.0,299.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,11.0,10.0,9.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
47184361,199.0,199.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47184489,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,323.0,521.0,552.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47184558,399.0,299.0,299.0,299.0,299.0,54.0,54.0,54.0,54.0,54.0,15.0,15.0,15.0,15.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,85.0,107.0,123.0,104.0,418.0,399.0,420.0,273.0,290.0,0.0,0.0,0.0,0.0,0.0
47184559,459.0,459.0,399.0,399.0,399.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,6.0,5.0,9.0,0.0,6.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
47184933,2799.0,2799.0,2799.0,2799.0,2799.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,169.0,76.0,97.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47185322,557.0,557.0,557.0,557.0,557.0,60.0,60.0,60.0,60.0,60.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,86.0,78.0,40.0,64.0,73.0,118.0,102.0,61.0,66.0,0.0,0.0,0.0,0.0,0.0
47185352,0.0,198.0,198.0,198.0,198.0,18.0,18.0,18.0,18.0,18.0,10.0,10.0,10.0,10.0,10.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,26.0,31.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47185579,539.0,360.0,360.0,360.0,360.0,21.0,21.0,21.0,21.0,15.0,59.0,59.0,59.0,59.0,35.0,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,85.0,67.0,78.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47185591,0.0,268.0,0.0,268.0,0.0,6.0,4.0,4.0,0.0,0.0,30.0,20.0,20.0,20.0,20.0,220.0,160.0,160.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,15.0,6.0,14.0,9.0,73.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0
47185645,299.0,150.0,150.0,150.0,159.0,2.0,2.0,2.0,2.0,2.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,9.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0
47185658,229.0,229.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47185958,179.0,179.0,179.0,179.0,179.0,1.0,1.0,1.0,1.0,1.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,21.0,16.0,51.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47189587,397.0,397.0,397.0,397.0,397.0,5.0,5.0,5.0,10.0,10.0,20.0,20.0,20.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,41.0,47.0,26.0,42.0,34.0,19.0,16.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0
47233299,0.0,2999.0,2999.0,1359.0,1359.0,32.0,32.0,12.0,12.0,12.0,40.0,40.0,40.0,40.0,40.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,200.0,161.0,177.0,111.0,1.0,11.0,10.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
47233352,-290.0,0.0,749.0,749.0,749.0,30.0,30.0,30.0,30.0,30.0,75.0,75.0,75.0,75.0,75.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.0,67.0,62.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47233446,499.0,260.0,0.0,299.0,299.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,3.0,75.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47233768,325.0,325.0,325.0,325.0,325.0,61.0,61.0,61.0,61.0,61.0,50.0,50.0,50.0,50.0,50.0,10100.0,10100.0,10100.0,10100.0,10100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,53.0,57.0,55.0,96.0,0.0,0.0,0.0,0.0,0.0
47233800,1099.0,557.0,557.0,557.0,557.0,70.0,70.0,70.0,70.0,70.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,207.0,156.0,56.0,51.0,142.0,202.0,202.0,240.0,369.0,0.0,0.0,0.0,0.0,0.0
47234142,0.0,129.0,129.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,20.0,20.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47234643,296.0,229.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,120.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,7.0,6.0,47.0,22.0,20.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0
47234874,298.0,161.0,0.0,229.0,229.0,6.0,0.0,0.0,0.0,0.0,50.0,20.0,20.0,20.0,0.0,10100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47237181,498.0,498.0,199.0,199.0,159.0,27.0,7.0,7.0,9.0,9.0,29.0,29.0,29.0,39.0,39.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,37.0,19.0,22.0,40.0,4.0,17.0,10.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0
47237623,397.0,397.0,397.0,397.0,397.0,71.0,71.0,71.0,71.0,71.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,50.0,58.0,41.0,78.0,4.0,7.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0
47238056,1299.0,1299.0,1299.0,1299.0,1299.0,50.0,50.0,50.0,50.0,50.0,225.0,225.0,225.0,150.0,150.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,229.0,190.0,191.0,203.0,3.0,22.0,15.0,14.0,19.0,0.0,0.0,1.0,0.0,1.0
47239804,0.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,31.0,36.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47240499,199.0,199.0,199.0,199.0,199.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,230.0,230.0,230.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47240632,238.0,179.0,179.0,179.0,179.0,3.0,3.0,3.0,3.0,0.0,13.0,13.0,13.0,13.0,0.0,120.0,100.0,100.0,100.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,7.0,4.0,2.0,4.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
47240633,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47240852,159.0,159.0,124.0,124.0,124.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,7.0,10.0,7.0,6.0,1.0,2.0,2.0,1.0,5.0,8.0,2.0,5.0,3.0
47241003,268.0,268.0,268.0,268.0,268.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,13.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,64.0,69.0,48.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47241835,119.0,119.0,119.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,9.0,2.0,7.0
47241837,0.0,299.0,209.0,209.0,209.0,64.0,68.0,68.0,68.0,64.0,15.0,30.0,30.0,30.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,52.0,54.0,57.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47242081,179.0,179.0,179.0,0.0,198.0,4.0,4.0,3.0,3.0,3.0,16.0,16.0,11.0,11.0,11.0,90.0,90.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,7.0,23.0,35.0,2.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0
47243044,389.0,389.0,389.0,389.0,389.0,11.0,11.0,31.0,31.0,31.0,20.0,20.0,100.0,100.0,100.0,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,19.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47243336,169.0,169.0,169.0,169.0,169.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47243682,169.0,129.0,129.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
47243877,750.0,750.0,0.0,750.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,29.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47244574,498.0,498.0,498.0,498.0,498.0,9.0,9.0,9.0,9.0,9.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,50.0,93.0,22.0,111.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0
47244701,130.0,130.0,130.0,130.0,130.0,6.0,0.0,0.0,0.0,0.0,29.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,24.0,23.0,30.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47245403,348.0,348.0,348.0,348.0,0.0,24.0,24.0,24.0,4.0,4.0,15.0,15.0,15.0,25.0,25.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,25.0,42.0,37.0,19.0,1.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
47245467,0.0,0.0,0.0,65.0,65.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47245815,169.0,169.0,169.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,8.0,7.0,3.0,54.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47246187,224.0,224.0,224.0,224.0,224.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47246266,0.0,226.0,323.0,622.0,323.0,14.0,35.0,61.0,10.0,0.0,60.0,30.0,30.0,30.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,87.0,21.0,0.0,5.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
47246556,349.0,349.0,349.0,349.0,349.0,5.0,5.0,5.0,5.0,5.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,43.0,34.0,62.0,43.0,40.0,21.0,14.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0
47246895,169.0,169.0,169.0,169.0,169.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47246936,497.0,497.0,497.0,497.0,497.0,27.0,37.0,37.0,37.0,15.0,20.0,30.0,30.0,30.0,30.0,10100.0,10100.0,10100.0,10100.0,10100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,41.0,35.0,66.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47248360,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
