idclientecrm,monto_total1,monto_total2,monto_total3,monto_total4,monto_total5,contratado Super Destacado1,contratado Super Destacado2,contratado Super Destacado3,contratado Super Destacado4,contratado Super Destacado5,contratado Destacado1,contratado Destacado2,contratado Destacado3,contratado Destacado4,contratado Destacado5,contratado Simple1,contratado Simple2,contratado Simple3,contratado Simple4,contratado Simple5,contratado Desarrollo Super Destacado1,contratado Desarrollo Super Destacado2,contratado Desarrollo Super Destacado3,contratado Desarrollo Super Destacado4,contratado Desarrollo Super Destacado5,contratado Desarrollo Destacado1,contratado Desarrollo Destacado2,contratado Desarrollo Destacado3,contratado Desarrollo Destacado4,contratado Desarrollo Destacado5,contratado Desarrollo Simple1,contratado Desarrollo Simple2,contratado Desarrollo Simple3,contratado Desarrollo Simple4,contratado Desarrollo Simple5,contratado freemium1,contratado freemium2,contratado freemium3,contratado freemium4,contratado freemium5,Lead Venta1,Lead Venta2,Lead Venta3,Lead Venta4,Lead Venta5,Lead Alquiler1,Lead Alquiler2,Lead Alquiler3,Lead Alquiler4,Lead Alquiler5,Lead Alquiler temporal1,Lead Alquiler temporal2,Lead Alquiler temporal3,Lead Alquiler temporal4,Lead Alquiler temporal5
47115154,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115155,139.0,139.0,139.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,8.0,9.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
47115165,550.0,550.0,550.0,550.0,550.0,1.0,1.0,1.0,1.0,1.0,40.0,40.0,40.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,16.0,15.0,45.0,122.0,144.0,122.0,127.0,168.0,0.0,0.0,0.0,0.0,0.0
47115169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
47115170,198.0,198.0,198.0,0.0,189.0,6.0,6.0,3.0,3.0,3.0,30.0,30.0,20.0,20.0,20.0,310.0,310.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,79.0,53.0,34.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115173,270.0,270.0,270.0,270.0,270.0,6.0,6.0,6.0,6.0,16.0,10.0,10.0,10.0,10.0,50.0,60.0,60.0,60.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,9.0,5.0,21.0,391.0,418.0,398.0,342.0,413.0,0.0,0.0,0.0,0.0,0.0
47115190,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,90.0,80.0,66.0,69.0,56.0,0.0,0.0,0.0,0.0,0.0
47115195,749.0,749.0,749.0,749.0,749.0,16.0,16.0,16.0,16.0,16.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,46.0,62.0,62.0,86.0,68.0,60.0,36.0,63.0,82.0,0.0,0.0,0.0,0.0,0.0
47115198,295.0,295.0,295.0,295.0,295.0,12.0,12.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115201,384.0,384.0,-348.0,750.0,750.0,26.0,26.0,35.0,35.0,20.0,85.0,85.0,125.0,125.0,65.0,170.0,170.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,4.0,16.0,18.0,5.0,2.0,8.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0
47115203,149.0,75.0,75.0,75.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
47115205,458.0,398.0,398.0,398.0,398.0,56.0,56.0,56.0,56.0,56.0,30.0,30.0,30.0,30.0,60.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,111.0,141.0,91.0,195.0,32.0,29.0,30.0,23.0,50.0,0.0,0.0,0.0,0.0,0.0
47115215,199.0,199.0,-2.0,400.0,149.0,1.0,1.0,6.0,7.0,7.0,5.0,5.0,24.0,34.0,34.0,30.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115289,169.0,169.0,169.0,127.0,129.0,2.0,2.0,2.0,0.0,0.0,10.0,10.0,10.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115293,299.0,299.0,299.0,0.0,0.0,22.0,22.0,18.0,21.0,21.0,15.0,15.0,0.0,15.0,15.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,29.0,27.0,1.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115302,448.0,448.0,448.0,299.0,299.0,24.0,24.0,4.0,4.0,4.0,15.0,15.0,15.0,15.0,15.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,99.0,48.0,48.0,63.0,7.0,25.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
47115311,249.0,249.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0,10.0,10.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,4.0,8.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0
47115358,600.0,600.0,600.0,445.0,445.0,90.0,90.0,90.0,90.0,90.0,150.0,150.0,150.0,150.0,150.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,90.0,98.0,83.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115359,298.0,298.0,298.0,298.0,298.0,16.0,16.0,16.0,16.0,16.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,11.0,10.0,172.0,275.0,230.0,231.0,273.0,0.0,0.0,0.0,0.0,0.0
47115360,1000.0,1000.0,1000.0,1000.0,1000.0,40.0,40.0,40.0,40.0,40.0,120.0,120.0,120.0,120.0,120.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,96.0,80.0,67.0,535.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
47115364,225.0,225.0,149.0,149.0,149.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,70.0,70.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
47115385,139.0,0.0,139.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115395,299.0,0.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,20.0,0.0,100.0,100.0,100.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115397,599.0,599.0,599.0,599.0,599.0,15.0,15.0,15.0,15.0,15.0,90.0,90.0,90.0,90.0,90.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,540.0,361.0,321.0,343.0,0.0,0.0,0.0,0.0,0.0
47115416,3000.0,3000.0,4000.0,5000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115419,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,23.0,23.0,23.0,23.0,23.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,7.0,10.0,9.0
47115427,269.0,199.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
47115462,299.0,299.0,299.0,299.0,299.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,22.0,20.0,56.0,64.0,67.0,35.0,42.0,0.0,0.0,0.0,0.0,0.0
47115476,299.0,150.0,150.0,150.0,299.0,2.0,2.0,2.0,2.0,2.0,45.0,45.0,45.0,40.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,19.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115482,238.0,238.0,238.0,238.0,238.0,15.0,9.0,9.0,9.0,9.0,34.0,10.0,10.0,10.0,10.0,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,22.0,22.0,9.0,6.0,1.0,23.0,23.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0
47115483,199.0,199.0,199.0,199.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115492,397.0,397.0,397.0,397.0,397.0,61.0,61.0,61.0,61.0,61.0,50.0,50.0,50.0,50.0,50.0,20000.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,50.0,40.0,55.0,48.0,6.0,8.0,11.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0
47115493,298.0,0.0,597.0,597.0,597.0,45.0,70.0,70.0,70.0,20.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,57.0,86.0,41.0,45.0,5.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
47115523,176.0,176.0,176.0,360.0,176.0,6.0,6.0,6.0,6.0,6.0,34.0,34.0,34.0,29.0,29.0,100.0,100.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0
47115524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
47115564,299.0,299.0,299.0,0.0,749.0,12.0,6.0,0.0,35.0,35.0,30.0,15.0,0.0,85.0,85.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,113.0,55.0,82.0,141.0,86.0,62.0,24.0,110.0,135.0,0.0,0.0,0.0,0.0,0.0
47115584,0.0,238.0,179.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,13.0,13.0,13.0,13.0,13.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,7.0,8.0,1.0,1.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0
47115590,299.0,0.0,299.0,0.0,299.0,8.0,8.0,4.0,4.0,4.0,30.0,30.0,15.0,15.0,15.0,20050.0,20050.0,10050.0,10050.0,10050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,216.0,286.0,210.0,178.0,46.0,84.0,88.0,109.0,156.0,0.0,0.0,0.0,0.0,0.0
47115592,295.0,219.0,219.0,219.0,219.0,3.0,3.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,70.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,11.0,5.0,3.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0
47115663,229.0,229.0,229.0,115.0,115.0,24.0,21.0,21.0,3.0,3.0,50.0,50.0,50.0,50.0,50.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,5.0,1.0,16.0,14.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
47115725,210.0,210.0,210.0,299.0,299.0,8.0,8.0,2.0,2.0,2.0,40.0,40.0,20.0,20.0,40.0,20000.0,20000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,14.0,24.0,32.0,12.0,5.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
47115735,125.0,125.0,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115750,299.0,299.0,299.0,0.0,249.0,2.0,2.0,0.0,0.0,0.0,40.0,40.0,0.0,10.0,10.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,7.0,4.0,15.0,32.0,77.0,13.0,6.0,30.0,1.0,1.0,0.0,0.0,4.0
47115791,478.0,137.0,0.0,569.0,569.0,67.0,41.0,41.0,41.0,31.0,110.0,105.0,105.0,105.0,105.0,20030.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,14.0,18.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115838,478.0,478.0,408.0,408.0,408.0,74.0,54.0,56.0,56.0,33.0,15.0,15.0,15.0,15.0,10.0,80.0,80.0,80.0,10080.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,62.0,61.0,61.0,32.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
47115853,179.0,139.0,139.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115866,349.0,349.0,349.0,249.0,249.0,5.0,5.0,0.0,0.0,0.0,40.0,40.0,10.0,10.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,19.0,80.0,146.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47115871,179.0,179.0,179.0,179.0,179.0,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115878,284.0,284.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,35.0,5.0,5.0,5.0,5.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,27.0,1.0,5.0,1.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47115882,299.0,199.0,199.0,199.0,199.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,22.0,14.0,9.0,7.0,30.0,22.0,13.0,9.0,7.0
47115888,449.0,449.0,1048.0,1048.0,449.0,2.0,26.0,26.0,0.0,0.0,40.0,65.0,65.0,20.0,20.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,61.0,75.0,100.0,134.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115895,325.0,325.0,325.0,325.0,325.0,20.0,20.0,20.0,20.0,20.0,30.0,30.0,30.0,30.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,40.0,23.0,20.0,116.0,68.0,88.0,82.0,71.0,0.0,0.0,0.0,0.0,0.0
47115900,299.0,0.0,399.0,399.0,399.0,6.0,12.0,6.0,6.0,6.0,40.0,70.0,40.0,40.0,40.0,20000.0,30000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,41.0,38.0,40.0,0.0,37.0,45.0,72.0,92.0,0.0,0.0,0.0,0.0,0.0
47115911,179.0,0.0,129.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,17.0,24.0,30.0,8.0,3.0,9.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0
47115918,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,57.0,57.0,57.0,57.0,57.0,160.0,160.0,160.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,5.0,3.0,25.0,40.0,39.0,32.0,59.0,3.0,5.0,21.0,12.0,17.0
47115965,100.0,100.0,100.0,199.0,199.0,1.0,1.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,11.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
47115971,149.0,149.0,149.0,139.0,139.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,50.0,50.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115994,389.0,0.0,0.0,389.0,389.0,6.0,6.0,6.0,6.0,6.0,20.0,20.0,20.0,20.0,20.0,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,32.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47116017,749.0,749.0,749.0,749.0,749.0,20.0,20.0,35.0,35.0,35.0,75.0,75.0,75.0,75.0,75.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,8.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
